Project_ID,Project_Type,Location,Start_Date,End_Date,Planned_Cost,Actual_Cost,Cost_Overrun,Planned_Duration,Actual_Duration,Schedule_Deviation,Vibration_Level,Crack_Width,Load_Bearing_Capacity,Temperature,Humidity,Weather_Condition,Air_Quality_Index,Energy_Consumption,Material_Usage,Labor_Hours,Equipment_Utilization,Accident_Count,Safety_Risk_Score,Image_Analysis_Score,Anomaly_Detected,Completion_Percentage,Risk_Level
PJT_341,Bridge,New York,12/6/2020,2/16/2023,41487099,56803139.69,15316040.69,745,744.8161327,-0.183867334,1.314483476,2.228649105,407.4729013,14.98488984,66.14711759,Snowy,282,7890.586163,487.6449594,8860,85.47077758,2,8.514407337,83.31315131,1,55.88897266,High
PJT_342,Tunnel,New York,12/7/2020,6/7/2022,10837695,14642248.27,3804553.272,295,332.7135207,37.71352065,0.547796816,4.180593078,94.53588053,29.57571273,44.13508501,Rainy,268,13732.42461,551.5326858,2692,78.47197799,3,3.724523165,63.23868323,0,37.21776005,Medium
PJT_343,Building,Chicago,12/8/2020,1/11/2022,3108542,4295387.2,1186845.2,809,1027.686078,218.6860778,1.455954538,1.324835308,172.1216278,-4.090073096,82.55540544,Rainy,50,34526.73715,911.0702098,1125,95.41616008,9,8.49386352,70.40625671,0,60.82915593,High
PJT_344,Tunnel,Seattle,12/9/2020,5/9/2022,41476928,50220465.16,8743537.164,439,650.5502889,211.5502889,1.759988266,2.243162958,434.7992399,36.53655521,40.40618497,Rainy,234,43471.65454,334.7516465,2199,86.97930144,5,8.061609554,79.63079058,0,21.2682384,High
PJT_345,Road,Los Angeles,12/10/2020,1/16/2022,10326243,10163033.74,-163209.2558,254,339.4909854,85.49098539,0.340923418,2.688460643,205.9111792,30.46448927,59.38980803,Cloudy,194,16370.58325,881.0456519,7092,50.84655729,5,1.195667271,51.79642325,0,78.01373141,Low
PJT_346,Road,Houston,12/11/2020,3/18/2023,19163905,24964713.34,5800808.336,659,957.8975256,298.8975256,1.746531808,3.318123604,487.8704073,1.644422815,26.98116806,Rainy,289,19723.62226,679.8172607,3711,88.0094942,8,3.155093327,74.14174507,0,74.08316249,Medium
PJT_347,Building,Los Angeles,12/12/2020,6/4/2022,46759166,59490951.43,12731785.43,484,656.9463817,172.9463817,1.227792983,3.919859253,490.8804506,-2.009269464,84.53689411,Rainy,227,29170.43367,118.306748,7228,78.50422269,3,5.886481652,92.98634667,0,29.48524081,High
PJT_348,Bridge,Seattle,12/13/2020,5/5/2022,46010023,61899672.43,15889649.43,186,233.4356137,47.43561373,0.341509933,1.974036414,170.7242092,7.39607918,29.85393204,Snowy,275,14520.77629,752.1682032,6995,80.13709851,4,7.45855633,74.61838638,0,64.57524002,High
PJT_349,Road,New York,12/14/2020,9/17/2022,37400662,37472793.05,72131.05251,545,553.2916417,8.291641708,0.912329525,3.23023472,68.44020001,43.68388223,35.7427764,Stormy,63,41502.03177,131.9966898,9182,89.93577316,4,8.924774731,77.61616843,0,55.29723439,High
PJT_350,Dam,New York,12/15/2020,12/25/2022,14970696,15224975.07,254279.0671,813,1056.909261,243.909261,0.405634558,0.753054765,367.2784779,4.125736601,59.06939107,Snowy,295,39813.64903,997.6430141,6502,74.42944415,2,6.769380864,60.09525603,1,15.47346807,High
PJT_351,Road,Seattle,12/16/2020,6/30/2022,19895649,28535249.23,8639600.233,702,894.3674732,192.3674732,1.430660989,4.663240503,252.9439262,15.08699649,73.48651001,Cloudy,296,11538.12704,885.3730189,6760,67.96021086,1,4.423097541,89.7171672,0,35.03385252,Medium
PJT_352,Road,New York,12/17/2020,1/25/2023,6553535,8847184.951,2293649.951,527,664.8007517,137.8007517,1.541849455,1.915294032,95.33877978,-8.348887586,63.35459142,Rainy,236,25872.33793,367.6093728,6582,78.19846212,7,2.661644861,67.9439144,1,99.95344336,Medium
PJT_353,Bridge,New York,12/18/2020,2/22/2023,4678621,6760313.028,2081692.028,617,736.6187283,119.6187283,0.301013389,3.64760711,368.3852685,11.84751413,36.2493739,Stormy,130,39867.2495,331.6701072,3498,57.87744574,9,7.840322699,97.82937767,0,18.9582095,High
PJT_354,Tunnel,New York,12/19/2020,12/2/2021,39111198,53004637.29,13893439.29,394,479.5744212,85.57442118,1.06166572,0.101705409,64.0287091,21.42260085,20.06601298,Rainy,52,20179.8289,443.2969739,3565,50.95582787,8,2.861034034,99.68574041,1,55.57701763,Medium
PJT_355,Road,Houston,12/20/2020,1/20/2022,16074661,20226636.36,4151975.365,608,669.2046339,61.20463389,1.647787606,1.025935715,441.5885107,42.42185369,73.00054062,Rainy,147,33489.80702,420.5502688,7989,76.99527028,9,7.258874693,95.80002713,0,86.44003792,High
PJT_356,Building,Houston,12/21/2020,7/1/2022,40781450,52709193.91,11927743.91,677,820.2448158,143.2448158,1.878709779,2.435412722,112.3936381,18.42048247,88.96451281,Cloudy,89,7259.590466,435.1040365,5790,54.03090215,8,2.630904556,54.24383724,1,37.05866857,Medium
PJT_357,Tunnel,Chicago,12/22/2020,10/16/2021,22777762,32651392.34,9873630.343,719,732.3256177,13.32561771,1.075683947,4.391262339,107.2903454,35.05090294,76.69391842,Rainy,138,32390.99422,386.4488915,6024,44.79490656,4,1.819484653,66.65915777,1,33.46377751,Medium
PJT_358,Dam,Los Angeles,12/23/2020,12/27/2021,10686599,13329224.51,2642625.51,546,755.1751326,209.1751326,1.905530525,2.63627575,129.0525341,20.09202034,52.21446327,Sunny,174,11869.3841,659.0200662,9307,40.03325108,8,3.259902013,97.25688176,1,90.17137465,Medium
PJT_359,Bridge,Seattle,12/24/2020,6/26/2022,7971138,10198551.31,2227413.31,492,497.641357,5.641357027,1.117809044,4.649352411,482.1198613,-7.756824261,83.2637083,Stormy,243,42376.24963,247.8372973,2031,76.49916408,3,3.56436825,90.22666474,1,37.43469523,Medium
PJT_360,Dam,Seattle,12/25/2020,11/18/2021,31450573,31258285.13,-192287.8723,717,681.8524979,-35.14750209,0.84896194,2.418984483,361.9262121,7.325455135,48.68933712,Stormy,211,20995.22586,861.3831632,2241,61.72892701,1,6.82488221,95.55917947,0,68.63439801,High
PJT_361,Tunnel,Seattle,12/26/2020,4/30/2023,49791739,58970982.12,9179243.119,233,270.6871945,37.68719448,1.711585944,2.452245484,410.617191,21.65522293,56.7453859,Sunny,267,17669.92382,831.1622356,2742,85.13865824,2,2.44795031,78.62765968,0,76.62816859,Low
PJT_362,Tunnel,Chicago,12/27/2020,4/7/2023,44757228,59519874.53,14762646.53,720,932.3888139,212.3888139,1.03666715,0.598733943,228.9357436,42.28266813,53.39908372,Cloudy,144,42840.00395,528.8348871,6709,62.5105839,0,9.372762217,74.01987941,0,80.97559744,High
PJT_363,Tunnel,Houston,12/28/2020,10/26/2022,45050399,47869005.1,2818606.099,646,751.0590413,105.0590413,0.99661477,4.013281221,201.3407274,37.25216979,51.33367109,Rainy,58,7256.481038,867.4569688,6999,69.16020689,4,5.989255177,55.32481585,0,99.52836736,High
PJT_364,Dam,Chicago,12/29/2020,7/5/2022,43161441,44083046.03,921605.0278,343,365.6560004,22.65600036,1.03159373,1.234827062,155.5178031,2.55955878,74.26335385,Rainy,143,22847.39597,322.430563,5090,64.42509837,0,5.418385577,91.97357712,1,82.28728627,High
PJT_365,Tunnel,Seattle,12/30/2020,5/21/2023,27150956,29548279.12,2397323.117,513,633.5050904,120.5050904,1.708891504,4.498062447,266.2916127,2.106040651,56.87382351,Stormy,133,21650.15933,115.8089101,9160,79.03448747,0,4.912250629,87.25707742,0,69.13109412,Medium
PJT_366,Dam,Los Angeles,12/31/2020,12/5/2021,9547900,9976604.308,428704.3076,726,804.5542173,78.55421731,1.680688929,4.554121102,298.3229301,1.064513191,42.17019854,Cloudy,70,17816.01684,657.2871325,7883,61.36834972,6,6.099412123,52.94383015,0,90.5917202,High
PJT_367,Tunnel,New York,1/1/2021,6/15/2022,31885970,32808991.74,923021.7383,527,769.2727636,242.2727636,0.866687986,4.716550559,334.2986796,40.7374393,38.07107174,Cloudy,270,46028.94494,512.1184663,6129,97.826059,1,1.202022704,60.47072948,0,91.51701721,Low
PJT_368,Building,Houston,1/2/2021,4/14/2022,30856890,35636946.43,4780056.435,452,657.0213619,205.0213619,0.733269734,2.601152446,165.7033268,36.89663842,22.64231219,Cloudy,74,38791.77771,610.4480917,5403,96.1688192,7,9.910777371,77.86387817,0,97.58498119,High
PJT_369,Tunnel,Houston,1/3/2021,4/15/2022,42099621,60821453.32,18721832.32,899,1080.07936,181.0793597,1.034663246,3.385468924,476.8943364,32.61858877,60.82366133,Rainy,151,7876.542389,909.4054681,7577,90.88167416,5,6.017719386,84.2201201,0,79.8818738,High
PJT_370,Dam,Chicago,1/4/2021,2/13/2022,12556367,15120826.51,2564459.509,593,650.3611251,57.36112507,1.188267769,3.8925794,126.3913242,11.60043128,36.09729908,Cloudy,171,37160.93522,972.9330162,5897,95.21801623,3,1.316755019,56.88351321,0,27.54345975,Low
PJT_371,Road,Houston,1/5/2021,12/8/2022,43406977,43960512.69,553535.6887,679,911.4077454,232.4077454,0.5528407,0.655073093,484.5439286,17.74093874,30.36937454,Sunny,221,28728.46099,671.0078258,1163,66.94838131,8,6.309798442,62.24124092,0,73.882548,High
PJT_372,Tunnel,Seattle,1/6/2021,12/8/2022,16275664,15399756.62,-875907.383,272,250.7915524,-21.20844762,1.608514661,3.004785975,56.68525513,15.53824596,65.76809747,Snowy,74,45539.05525,787.6500309,4310,72.18582381,9,4.933708825,59.65551059,0,16.76155975,Medium
PJT_373,Road,Seattle,1/7/2021,4/4/2022,3681206,4850701.907,1169495.907,864,1023.720253,159.7202527,1.024317255,0.171489507,266.5065613,3.936895916,67.68464805,Cloudy,186,19082.55278,175.4275901,4388,84.52555555,7,1.21633927,60.99985763,0,38.61666351,Low
PJT_374,Building,Chicago,1/8/2021,8/12/2022,34742203,39247546.13,4505343.129,258,284.2628614,26.26286143,0.734686542,2.487830417,200.0155272,17.77654254,72.65084246,Snowy,152,30837.28998,244.6440264,1995,81.7687555,9,9.319858769,96.03565618,0,20.42267593,High
PJT_375,Bridge,Seattle,1/9/2021,1/6/2022,18014415,25095855.74,7081440.739,801,1163.309546,362.3095464,0.302959887,0.774213408,252.1055363,-8.322689868,55.25038274,Rainy,239,27533.98736,759.8843245,7161,93.44071574,2,1.095101849,85.79097865,1,95.49483462,Medium
PJT_376,Building,Los Angeles,1/10/2021,5/4/2023,41844645,54218376.89,12373731.89,396,359.2519193,-36.74808072,0.553805805,0.91461463,306.7990605,-2.750429458,82.58382236,Cloudy,285,27030.24078,488.2289107,2877,82.97986164,2,6.200845092,86.85534902,0,40.4878701,High
PJT_377,Tunnel,Chicago,1/11/2021,11/9/2022,15392507,21206947.56,5814440.561,537,661.416953,124.416953,1.903634226,1.825237833,246.0151211,38.76242779,85.54399274,Stormy,203,25524.74298,501.3687434,9103,99.87308249,3,9.656116729,89.69976554,0,74.18940818,High
PJT_378,Road,Los Angeles,1/12/2021,11/11/2021,20634497,21937929.14,1303432.141,797,1071.485324,274.4853245,0.679689405,2.162185834,236.6810826,31.34238719,76.51596579,Rainy,106,14253.3264,377.7469135,4264,60.91034799,8,3.138440473,67.82865213,0,61.41865922,Medium
PJT_379,Road,New York,1/13/2021,3/29/2023,45675521,60082281.6,14406760.6,686,817.0334037,131.0334037,0.42083265,3.115862123,379.7255369,13.2577625,64.49154374,Sunny,86,39006.94651,646.6207451,2348,89.97986453,8,3.287611668,88.35923072,0,19.67602718,Medium
PJT_380,Dam,Los Angeles,1/14/2021,8/30/2022,31000601,32812189.04,1811588.036,738,702.0164618,-35.98353824,0.975278304,0.372142092,358.6443238,18.44326993,41.26046675,Sunny,65,25310.12147,266.6485409,3251,81.85808937,4,1.003808157,98.92066972,0,60.52100031,Low
PJT_381,Road,New York,1/15/2021,1/1/2022,46545655,68116823.98,21571168.98,360,534.0516602,174.0516602,0.683466712,2.518458806,424.9720769,10.34993873,88.80614451,Snowy,86,48133.23238,664.2246514,8290,81.48318671,8,1.597160548,84.9197123,0,69.49211891,Low
PJT_382,Dam,New York,1/16/2021,4/28/2022,35305950,45256034.14,9950084.139,755,914.1587254,159.1587254,0.166802576,0.913125651,162.4815416,30.74289269,39.1895317,Snowy,125,16736.37922,256.4189714,9018,59.55013569,5,1.403995704,70.83765561,0,89.33655316,Low
PJT_383,Bridge,Los Angeles,1/17/2021,9/23/2022,18290529,20022771.6,1732242.595,425,539.1174923,114.1174923,0.713975913,2.869875875,324.2878294,33.13029486,34.18598454,Stormy,201,35723.47278,157.4434312,7590,87.13610755,7,8.403906553,85.81798929,0,16.30770782,High
PJT_384,Tunnel,Chicago,1/18/2021,6/2/2023,46874626,49767124.05,2892498.049,423,440.7515629,17.75156285,1.133806385,3.187023061,313.3376534,31.98068546,50.95078797,Stormy,75,47332.26858,397.3219198,8658,94.02256134,7,8.53063813,95.03973501,1,36.60705866,High
PJT_385,Dam,Seattle,1/19/2021,11/7/2021,29380039,29807693.41,427654.4093,685,815.217713,130.217713,1.148253507,2.783546283,216.3820149,29.74364487,23.97883995,Sunny,69,34855.62454,308.0263078,1432,53.11290769,9,7.540300758,56.43807718,0,72.31068495,High
PJT_386,Bridge,Seattle,1/20/2021,11/17/2021,49383190,65027022.87,15643832.87,601,695.6513068,94.6513068,0.77746195,3.691477552,268.7258939,1.247738628,88.49461253,Cloudy,186,44207.28084,900.0924747,6743,77.52981023,6,4.174705113,63.26473378,0,13.08984723,Medium
PJT_387,Road,New York,1/21/2021,1/14/2023,32581133,33598621.19,1017488.186,499,471.5238151,-27.4761849,0.949875237,1.678046221,191.2019645,8.588348858,61.19034895,Sunny,264,42236.64319,149.4581085,6247,63.52808975,3,8.391290049,95.96481077,1,28.31981106,High
PJT_388,Road,New York,1/22/2021,2/27/2022,3332214,4189199.326,856985.3262,266,256.3431924,-9.656807574,1.934484045,3.825532958,113.8299789,15.84149892,58.98664642,Sunny,152,21205.2972,258.9523233,8715,99.37288716,3,5.857970682,97.31164502,0,29.68033568,Medium
PJT_389,Bridge,Chicago,1/23/2021,4/13/2023,28496053,30171079.95,1675026.952,396,555.3834707,159.3834707,0.816962107,2.163835409,146.2105448,8.193614529,65.90573959,Stormy,78,32005.5773,593.847645,4817,68.72996895,5,3.738792488,74.20695636,0,70.23937715,Medium
PJT_390,Road,Houston,1/24/2021,8/30/2021,39636252,51415407.55,11779155.55,669,698.3637288,29.36372882,0.590630945,2.420922492,97.48114088,31.52171101,54.79165534,Snowy,80,12031.76029,532.9604718,2070,53.69921043,8,4.935490922,68.72754817,0,35.73646115,Medium
PJT_391,Bridge,Los Angeles,1/25/2021,12/2/2022,23043878,32007113.21,8963235.209,698,709.8485241,11.8485241,0.562587384,3.240510636,357.3813088,8.114443834,22.2444462,Stormy,68,29098.66472,141.2668165,5600,62.91145751,6,1.591909929,64.13909028,0,63.9636096,Low
PJT_392,Dam,New York,1/26/2021,3/14/2022,34015348,46492692.84,12477344.84,457,549.7467199,92.74671993,0.969752764,0.09179192,347.3273269,-2.397235227,62.86179022,Stormy,197,15368.98873,106.5271852,9306,79.23030339,4,9.504178181,74.93757705,1,96.8813602,High
PJT_393,Dam,Seattle,1/27/2021,1/6/2023,32263040,43765162.15,11502122.15,348,473.714401,125.714401,1.543088283,3.269971107,477.7728672,11.94722486,70.13217139,Stormy,264,38468.15667,989.2611478,1994,44.56536228,4,6.572047756,96.72655758,0,81.39186838,High
PJT_394,Bridge,Chicago,1/28/2021,12/22/2021,10042832,10169707.55,126875.5498,509,477.0184668,-31.98153323,0.49137755,3.092925745,378.3552861,43.8952938,49.17243424,Sunny,284,28762.62899,692.9512303,5318,76.21611521,7,7.581107304,57.49048137,0,39.96125242,High
PJT_395,Dam,Los Angeles,1/29/2021,8/28/2022,3250397,3097729,-152668.0001,829,1033.004259,204.0042592,1.447662642,1.549235584,73.42062744,2.423477711,73.01069004,Cloudy,76,23505.23132,428.8655178,5731,95.87348555,5,7.089250334,70.99153193,1,52.5159972,High
PJT_396,Dam,Chicago,1/30/2021,5/20/2023,44942324,59295522.43,14353198.43,620,602.3462847,-17.65371526,0.140184664,0.428971424,447.9103283,23.66872624,35.89009095,Sunny,143,17095.86933,523.3890229,7068,91.02176726,0,7.009749861,95.58039285,0,28.06065119,High
PJT_397,Dam,Los Angeles,1/31/2021,4/28/2023,11390284,12768603.23,1378319.225,570,525.4696794,-44.53032062,0.895972658,0.45467725,438.2038233,13.81351774,35.48936137,Rainy,134,49941.43168,339.8951084,8670,44.0604122,0,1.155348869,67.45596351,0,11.41480093,Low
PJT_398,Building,Los Angeles,2/1/2021,5/28/2022,42846292,49676322.4,6830030.397,675,628.8613006,-46.13869937,1.574143624,4.616118735,249.4941443,-6.093648779,31.29918914,Stormy,93,8226.97344,410.3864053,5767,99.60339272,8,5.728341518,88.40407035,1,36.07438583,High
PJT_399,Tunnel,New York,2/2/2021,7/26/2022,43397458,39868787.07,-3528670.932,560,784.2791404,224.2791404,0.743592616,3.446396606,313.6383727,16.83321333,46.03963319,Stormy,212,6960.230626,684.1400205,1957,81.92361542,7,8.395392058,69.46298931,0,43.24677501,High
PJT_400,Road,Chicago,2/3/2021,3/27/2022,31891320,33669129.36,1777809.365,485,470.8299927,-14.17000726,1.171100493,0.635513069,489.2352496,28.61903808,79.29084248,Rainy,162,14776.58302,894.530619,9287,49.73684946,5,1.400669663,90.24633392,0,60.79304556,Low
PJT_401,Building,Chicago,2/4/2021,5/11/2023,42280792,38907031.82,-3373760.183,852,789.8813775,-62.11862251,0.489460542,1.783615847,289.5369637,18.22709867,77.95384435,Stormy,248,48698.26064,265.7170208,3154,40.74496535,0,9.605491155,99.0501175,0,94.96599843,High
PJT_402,Dam,Seattle,2/5/2021,5/28/2023,2472542,3529582.049,1057040.049,692,804.6160331,112.6160331,1.509791243,2.96241497,457.3948228,37.96583351,46.79769456,Stormy,199,49065.71757,856.3253548,1631,50.27695818,1,4.817437147,69.39110053,1,95.30668658,High
PJT_403,Bridge,Seattle,2/6/2021,3/28/2022,5473014,5724980.673,251966.6729,367,516.1473625,149.1473625,0.199330296,4.177858525,87.36744101,5.891535916,61.23831152,Stormy,123,34471.74806,209.4009666,7045,90.29055524,9,3.609059428,92.25493273,0,16.3088469,Medium
PJT_404,Dam,New York,2/7/2021,2/24/2022,14245462,17584631.08,3339169.082,695,734.924293,39.924293,1.719831025,0.218304644,135.9733409,-5.256295578,70.45714215,Rainy,136,44604.80002,293.4930012,1697,41.2983595,2,5.786392255,99.42084124,0,65.31811116,Medium
PJT_405,Tunnel,New York,2/8/2021,4/19/2022,33463391,30899680.05,-2563710.951,823,948.9416905,125.9416905,0.476573134,1.183165657,248.3397245,41.51110864,36.88447422,Sunny,192,14628.27789,133.4577592,1031,53.98883822,9,8.210927691,99.19150715,0,13.81173858,High
PJT_406,Dam,Houston,2/9/2021,3/28/2023,4529801,5889232.488,1359431.488,606,559.9158328,-46.08416716,1.76135626,4.448744951,313.1405638,10.80079922,31.76987601,Stormy,143,48741.89424,226.7306759,7209,85.43833572,2,5.272795556,71.68855408,0,68.32729673,Medium
PJT_407,Bridge,Seattle,2/10/2021,6/1/2023,34242121,37454593.78,3212472.776,681,796.3934809,115.3934809,0.769805558,0.045827751,417.3025333,21.70230533,88.04671952,Cloudy,147,11425.31826,925.5728309,5874,75.16663215,1,6.805951089,74.28805603,0,20.5932756,High
PJT_408,Tunnel,Los Angeles,2/11/2021,4/1/2022,39362595,56632993.08,17270398.08,439,547.2432854,108.2432854,1.473098792,1.006995514,494.7179518,33.56017194,63.22901192,Rainy,190,9550.633468,513.494872,6562,86.96414262,1,5.499229491,65.17007808,1,95.17625425,High
PJT_409,Dam,Chicago,2/12/2021,7/21/2022,34424949,49326508.12,14901559.12,692,859.8406087,167.8406087,0.706528066,4.79512088,224.9831734,7.837251513,88.69910053,Snowy,181,10049.51927,169.8992756,9740,84.76903023,5,6.68145031,65.70093819,0,87.79048143,High
PJT_410,Tunnel,New York,2/13/2021,1/27/2023,40839283,44726136.07,3886853.072,250,274.8640038,24.86400383,1.821232175,3.067009233,71.33703626,29.3890496,43.6429191,Rainy,259,30790.75655,963.7541542,3248,43.03608323,6,2.242278237,74.62353113,0,12.00959475,Low
PJT_411,Road,Chicago,2/14/2021,11/21/2022,47137503,67905180.85,20767677.85,657,715.6831798,58.68317982,0.340610538,1.308356833,410.5271765,-2.55196326,69.212219,Sunny,105,40143.84803,891.093077,7192,93.55068515,3,1.347970476,60.0259295,0,80.3918552,Low
PJT_412,Road,Chicago,2/15/2021,2/5/2023,46756273,70026617.78,23270344.78,357,344.1387792,-12.86122082,0.4391876,0.334955472,321.9713236,6.021156096,35.58225456,Rainy,200,21500.023,779.2142688,7406,53.62191006,0,2.232112651,85.55616481,0,67.23074055,Medium
PJT_413,Dam,Houston,2/16/2021,3/15/2022,33455693,46679035.53,13223342.53,636,712.3702392,76.37023916,1.036757238,0.140956702,139.3442865,-2.040915012,38.28401199,Snowy,146,49005.31945,940.1255128,2156,73.20354641,5,3.572543302,76.81542674,1,54.58322716,High
PJT_414,Tunnel,Seattle,2/17/2021,11/21/2022,44154609,62122126.51,17967517.51,368,353.1684229,-14.83157711,0.255683034,1.223725398,272.6728055,34.61768071,55.83314849,Cloudy,147,24548.90622,298.1164788,9535,78.65728939,6,3.280204562,94.90339286,0,64.23710381,Medium
PJT_415,Bridge,New York,2/18/2021,10/26/2022,47504347,49851310.74,2346963.744,470,639.1800564,169.1800564,0.472362351,4.407429098,384.0396105,2.245707937,42.37326879,Snowy,83,11770.18478,852.7323637,6295,50.11769265,3,6.536578147,90.52912169,0,71.04250544,High
PJT_416,Dam,Chicago,2/19/2021,5/27/2022,2195885,2736119.788,540234.7883,699,1034.35544,335.3554405,1.893156126,2.079568271,396.6853042,29.45719555,31.73350947,Rainy,149,25968.50367,720.9920767,7154,98.5738754,5,5.103004817,66.12355564,1,89.6011728,High
PJT_417,Road,New York,2/20/2021,3/3/2023,44099123,41468766.79,-2630356.206,471,698.0430415,227.0430415,1.955330356,3.601666846,274.8282854,41.88141185,38.40164914,Snowy,276,35556.67244,882.7833246,3248,69.28935737,8,1.349307829,75.29023115,0,79.06218949,Low
